date,price,volume,daily_return,volatility_7d,volatility_30d,MA_7,MA_30
2025-12-17,87719.68139798648,48317754254.70281,-0.0003764240567487587,0.0035493255341100195,0.00413775290623421,87643.89163374498,86715.8132280196
2025-12-17,87531.08453385351,48317754254.70281,-0.002149994860073612,0.003110174912760125,0.0040734924589138485,87689.99090013622,86761.06448168209
2025-12-17,87529.16075056713,48317754254.70281,-2.197828687522385e-05,0.0013161308530282964,0.004053031900170094,87649.38400083096,86811.17401397739
2025-12-17,87463.03701683931,48317754254.70281,-0.0007554480490935545,0.001192498551783213,0.004017293586173858,87621.91801657209,86866.49129395706
2025-12-17,87201.55385192954,48317754254.70281,-0.0029896419542284614,0.0015706117313962068,0.003990200987068125,87565.33862604063,86899.28659512143
2025-12-17,86717.93883923747,48317754254.70281,-0.0055459448981065584,0.002030030701604967,0.004126483231035223,87416.4528601222,86919.37426513238
2025-12-17,86611.40625050131,48317754254.70281,-0.0012284953974015522,0.001921119642240347,0.004088982765098333,87253.40894870211,86925.98042744977
2025-12-17,86752.66970569802,48317754254.70281,0.001631002904953771,0.0022942724408927316,0.0038756455950327063,87115.26442123232,86957.26114356465
2025-12-17,86962.89294512525,48317754254.70281,0.002423248069948647,0.0027171087025572443,0.0038922907824486762,87034.09419427114,86992.68354134608
2025-12-17,86403.63564200535,48317754254.70281,-0.00643098779467699,0.003364178241021999,0.004087746558121497,86873.30489304803,87007.80111113413
2025-12-17,86414.27650969155,48317754254.70281,0.00012315300863363632,0.003427284995075055,0.004079675780156034,86723.48196345549,87026.6535551237
2025-12-17,86599.00819691329,48317754254.70281,0.0021377449963493333,0.003650558262235764,0.004093512152009405,86637.40401273889,87052.25627706823
2025-12-17,86980.9986846074,48317754254.70281,0.004411026126598605,0.003514206033569924,0.004145162344266622,86674.98399064888,87083.72916700103
2025-12-17,87000.26908603232,48317754254.70281,0.00022154725418577215,0.003441580249636778,0.0040274739493421354,86730.53582429617,87099.8849868545
2025-12-17,87511.50208853393,48317754254.70281,0.005876223233241662,0.0039766753715936316,0.004006298844512338,86838.94045041558,87149.05759614085
2025-12-17,89605.99206418035,48317754254.70281,0.02393388212588854,0.009503430537412672,0.005849569036245722,87216.52603885203,87261.13365225481
2025-12-17,87208.74499942208,48317754254.70281,-0.02675320042259266,0.014905488456862993,0.007775646843967051,87331.54166134013,87291.24897479646
2025-12-17,86891.44642653203,48317754254.70281,-0.0036383802208386218,0.015027401428949361,0.007682425484021371,87399.70879231734,87288.63796858901
2025-12-17,86393.2691564181,48317754254.70281,-0.005733329235520834,0.015211318613267287,0.007722387794847107,87370.31750081804,87259.3127906459
2025-12-17,85809.17338229857,48317754254.70281,-0.0067608944518814384,0.015228032943203126,0.007810654568422513,87202.91388620248,87214.09767428593
2025-12-17,85988.58906623501,48317754254.70281,0.0020908683403475514,0.015286413754893083,0.0077360891289846015,87058.38816908859,87194.14904577304
2025-12-17,85879.52741627058,48317754254.70281,-0.0012683270088363896,0.014941050308071569,0.007592368105135837,86825.24893019382,87148.35882450923
2025-12-17,85909.51652708607,48317754254.70281,0.0003491997652727008,0.009704588149464326,0.007453969852008767,86297.18099632321,87082.58287738799
2025-12-17,86219.03175601113,48317754254.70281,0.0036028049212391,0.003925806541126551,0.007480081481144054,86155.79339012165,87036.39887774014
